Radius,Mass,SolarMass,Comments
5.8,2.0206261171910597e+28,0.010159005114082752,
5.8,2.07423546485698e+28,0.010428534262729912,m_chi = 2500 MeV
5.7,2.127829892573453e+28,0.010697988399062105,
5.7,2.182870398206246e+28,0.01097471291204749,m_mu = 12 MeV
5.7,2.238719094571388e+28,0.011255500726854639,
5.6,2.2943805878886374e+28,0.011535347349867458,alpha = 0.0001
5.6,2.3514796528079134e+28,0.011822421582744661,
5.6,2.4093595775876873e+28,0.012113421707328743,
5.5,2.467273499714922e+28,0.012404592758747722,
5.5,2.5265731025763563e+28,0.012702730530801187,
5.5,2.586244066576133e+28,0.013002735377456675,
5.4,2.6465320380691773e+28,0.013305842323123063,
5.4,2.7081355611339637e+28,0.013615563404393984,
5.4,2.7698071905281764e+28,0.013925626900594148,
5.3,2.8319682718855095e+28,0.014238151190977925,
5.3,2.896054480144523e+28,0.014560354349645664,
5.3,2.960265492821845e+28,0.014883184981507515,
5.3,3.0245660821812527e+28,0.015206465973761954,
5.2,3.0900952034766784e+28,0.015535923597167814,
5.2,3.157005879364312e+28,0.01587232719640177,
5.2,3.2239131593610788e+28,0.01620871372227792,
5.1,3.2901779368886203e+28,0.016541869969274106,
5.1,3.3596281053797055e+28,0.016891041253794394,
5.1,3.4293056148559243e+28,0.017241355529692932,
5.1,3.4991509867652124e+28,0.01759251375950333,
5.0,3.5681670301585106e+28,0.017939502414069934,
5.0,3.6406510860637394e+28,0.018303927028978074,
5.0,3.713316967974665e+28,0.01866926580178313,
5.0,3.786238682757568e+28,0.01903589081326077,
5.0,3.8588077348478156e+28,0.019400742759415862,
4.9,3.932777444591801e+28,0.019772636724946207,
4.9,4.008849029087004e+28,0.02015509818545502,
4.9,4.084937159369583e+28,0.020537642832426255,
4.9,4.161193838963356e+28,0.020921034886693595,
4.8,4.236042576054567e+28,0.021297348295900284,
4.8,4.315339164865585e+28,0.0216960239560864,
4.8,4.394814265756077e+28,0.02209559711290134,
4.8,4.474611430068011e+28,0.022496789492549074,
4.8,4.554302286166657e+28,0.022897447391486456,
4.7,4.632628640929887e+28,0.02329124505243784,
4.7,4.715638016070507e+28,0.023708587310560615,
4.7,4.7990473762093635e+28,0.024127940554094333,
4.7,4.882548565069322e+28,0.0245477554804893,
4.7,4.966065317436656e+28,0.024967648654784593,
4.7,5.049226583762002e+28,0.025385754568939174,
4.6,5.133346657139933e+28,0.02580868103137221,
4.6,5.2207327356054815e+28,0.026248027831098447,
4.6,5.308225347868439e+28,0.026687910245693506,
4.6,5.39586980995794e+28,0.027128556108385823,
4.6,5.483593654788755e+28,0.027569601079883127,
4.6,5.5702198325334425e+28,0.028005127363164614,
4.5,5.659685900224927e+28,0.028454931625062477,
