Radius,Mass,SolarMass,Comments
9.5,2.079297975054133e+28,0.010453986802685434,
9.4,2.1969136612270287e+28,0.011045317552674854,m_chi = 2500 MeV
9.4,2.3217657844368965e+28,0.011673030590431857,
9.3,2.447767103016594e+28,0.01230652138268775,m_mu = 10 MeV
9.3,2.5811075742762885e+28,0.012976910881228196,
9.2,2.715540344877272e+28,0.01365279208083093,alpha = 0.0005
9.2,2.857667882309201e+28,0.014367359890946207,
9.1,3.0008051887747033e+28,0.01508700446844999,
9.1,3.151983406781079e+28,0.01584707595163941,
9.0,3.3041612884994654e+28,0.016612173396176294,
9.0,3.464604824031655e+28,0.01741882767235623,
8.9,3.6263462456088753e+28,0.018232007268018477,
8.9,3.7955294319333167e+28,0.019082601467739147,
8.9,3.970209034177396e+28,0.01996082973442632,
8.8,4.146166157427013e+28,0.020845480932262506,
8.8,4.33003101563645e+28,0.021769889470268724,
8.7,4.51636125037619e+28,0.02270669306373147,
8.7,4.710003580993979e+28,0.023680259331292,
8.7,4.908863092173695e+28,0.024680055767590216,
8.6,5.110264145517372e+28,0.025692630193651943,
8.6,5.319105050292641e+28,0.026742609604286777,
8.6,5.533298856708215e+28,0.02781950154202219,
8.5,5.750282888755225e+28,0.028910421763475237,
8.5,5.974883240907473e+28,0.030039634192596643,
8.5,6.204227804343929e+28,0.031192698865479783,
8.4,6.437363368635307e+28,0.032364823371721,
8.4,6.678318227310292e+28,0.03357626056968472,
8.4,6.923671098196818e+28,0.03480980944292015,
8.3,7.1725038737682405e+28,0.03606085406620533,
8.3,7.430192634396766e+28,0.037356423501240646,
8.3,7.692468815747721e+28,0.038675056891642634,
8.3,7.959314513240187e+28,0.04001666421940767,
8.2,8.230996065322402e+28,0.04138258454159076,
8.2,8.510547512550225e+28,0.042788071958523,
8.2,8.795414511037185e+28,0.044220284117834005,
8.2,9.084045161820424e+28,0.045671418611465175,
8.1,9.378370329137839e+28,0.04715118315303086,
8.1,9.68077274063511e+28,0.048671557268150374,
8.1,9.988473964144722e+28,0.050218571966539574,
8.1,1.0300064880879781e+29,0.05178514268918944,
8.0,1.0616022206842556e+29,0.05337366619830344,
8.0,1.0941864971236924e+29,0.05501189025257377,
8.0,1.1272749338830216e+29,0.05667546173368635,
8.0,1.1608393909534022e+29,0.05836296585989955,
8.0,1.1947395863360115e+29,0.060067349740372616,
7.9,1.2294224983340083e+29,0.06181108588909041,
7.9,1.2648717054855396e+29,0.06359334869208343,
7.9,1.3008486543907927e+29,0.06540214451436865,
7.9,1.3372688350600805e+29,0.06723322448768629,
7.9,1.3739679814194236e+29,0.06907832988534054,
7.8,1.4116313702107295e+29,0.07097191403774405,
7.8,1.4500024231186109e+29,0.07290107707986983,
7.8,1.4888739414071842e+29,0.07485540178015003,
7.8,1.5282385304526384e+29,0.07683451636262636,
7.8,1.5678922538151068e+29,0.07882816761262477,
7.7,1.608180631251535e+29,0.08085372706141451,
7.7,1.6495375722764567e+29,0.08293301016975649,
7.7,1.6913169521550216e+29,0.08503353203393772,
7.7,1.733573961339276e+29,0.08715806743787208,
7.7,1.7762658943216374e+29,0.08930446929721655,
7.6,1.818962469730797e+29,0.0914511045616288,
7.6,1.8631883483224974e+29,0.0936746278694066,
7.6,1.9079663265799307e+29,0.09592590882754805,
7.6,1.9531518256510426e+29,0.09819767851438121,
7.6,1.998716334004308e+29,0.10048850346929653,
7.6,2.0446776461776112e+29,0.10279927833974917,
7.5,2.0907736154861214e+29,0.10511682330246964,
7.5,2.1383684607533722e+29,0.10750972653360343,
7.5,2.1864127333392066e+29,0.10992522540669715,
7.5,2.2349343253510477e+29,0.11236472223987166,
7.5,2.2838350866525126e+29,0.11482328238574722,
7.5,2.3329836150666602e+29,0.11729429940003318,
7.4,2.3820589576046992e+29,0.11976163688309195,
7.4,2.432963785064321e+29,0.12232095450298244,
7.4,2.4842849710677726e+29,0.124901205181889,
7.4,2.5359724169098614e+29,0.12749987013121475,
7.4,2.5879918505010542e+29,0.13011522626953514,
7.4,2.6402974971631335e+29,0.13274497220528572,
7.4,2.6925544864082972e+29,0.13537227181539954,
7.3,2.7460654250449245e+29,0.1380626156382566,
