Radius,Mass,SolarMass,Comments
10.2,2.0436012748075634e+28,0.010274516213210473,
10.1,2.1085419111073774e+28,0.010601015138800287,m_chi = 2000 MeV
10.0,2.1743797927118496e+28,0.010932025101618148,
10.0,2.242727211656699e+28,0.011275652145081442,m_mu = 10 MeV
9.9,2.3106343450221495e+28,0.011617065585832826,
9.8,2.37943833149832e+28,0.011962988091997586,alpha = 0.0001
9.8,2.4505730028591436e+28,0.012320628470885588,
9.7,2.521465109611045e+28,0.012677049319311438,
9.6,2.593223246345273e+28,0.013037824265184881,
9.5,2.6658695591922457e+28,0.013403064651544724,
9.5,2.7411991283893365e+28,0.013781795517291785,
9.4,2.815852533557557e+28,0.0141571268655483,
9.3,2.891654705227375e+28,0.014538233812103441,
9.3,2.969806732022889e+28,0.014931155012684206,
9.2,3.0474412122356674e+28,0.015321474169108432,
9.2,3.127723667568485e+28,0.01572510642316986,
9.1,3.2072516556983325e+28,0.016124945478624093,
9.0,3.2882978364300954e+28,0.01653241747828102,
9.0,3.371245152332554e+28,0.01694944772414557,
8.9,3.454227804915379e+28,0.01736665563054489,
8.9,3.5391861938109463e+28,0.017793796851739294,
8.8,3.62412739914811e+28,0.01822085167998044,
8.8,3.7110811799941363e+28,0.018658025037677908,
8.7,3.798220261566366e+28,0.019096130022958097,
8.7,3.887127221753609e+28,0.019543123286845696,
8.6,3.976225295483501e+28,0.019991077403134744,
8.6,4.067099008846298e+28,0.020447958817728998,
8.5,4.158490827108628e+28,0.0209074450835024,
8.5,4.251283325023929e+28,0.021373973479255546,
8.4,4.344684227330164e+28,0.021843560720614198,
8.4,4.439841535195171e+28,0.022321978558045102,
8.3,4.534840146216679e+28,0.022799598522959673,
8.3,4.6323606146709625e+28,0.02328989750965793,
8.3,4.730135449112412e+28,0.023781475360042287,
8.2,4.828896160373551e+28,0.02427800985607617,
8.2,4.9288962733271314e+28,0.024780775632615038,
8.1,5.029340020060222e+28,0.02528577184545109,
8.1,5.131802211259139e+28,0.025800916094817185,
8.1,5.234701261489646e+28,0.026318256719404954,
8.0,5.338613577269481e+28,0.026840691690645953,
8.0,5.443936703678887e+28,0.02737021972689234,
7.9,5.549199170230224e+28,0.027899442786476738,
7.9,5.657061569658828e+28,0.028441737404016225,
7.9,5.765503680617222e+28,0.028986946609438017,
7.8,5.873922072817093e+28,0.029532036565194028,
7.8,5.984793720550841e+28,0.030089460636253597,
7.8,6.096275508153694e+28,0.03064995227829911,
7.7,6.207814021089992e+28,0.03121072911558568,
7.7,6.321804544770229e+28,0.03178383380980507,
7.7,6.436414871099561e+28,0.032360054656106384,
7.6,6.5509369832895875e+28,0.03293583199240617,
7.6,6.6681217347459915e+28,0.033524996152569084,
7.6,6.785825899642041e+28,0.03411677174279558,
7.5,6.903137002055935e+28,0.03470657115161355,
7.5,7.023647629144691e+28,0.035312456657338814,
7.5,7.144531468312428e+28,0.03592021854355167,
7.5,7.265616139954757e+28,0.03652899014557444,
7.4,7.3883114795089875e+28,0.037145859625485105,
7.4,7.512592762441436e+28,0.03777070267693029,
7.4,7.6371062036552775e+28,0.03839671293944332,
7.3,7.761770906301352e+28,0.039023483691811724,
7.3,7.889638865084767e+28,0.039666359301582535,
7.3,8.017775664900725e+28,0.040310586550531546,
7.3,8.14588284963806e+28,0.04095466490516872,
7.2,8.275200871719001e+28,0.04160483092870287,
7.2,8.407074669666455e+28,0.04226784650410485,
7.2,8.539188389061657e+28,0.04293206832107419,
7.2,8.67103372730385e+28,0.043594940810979636,
7.1,8.804880886510962e+28,0.0442678777602361,
