Radius,Mass,SolarMass,Comments
22.7,2.0568913144264006e+28,0.010341333908629464,
22.4,2.1589278206920554e+28,0.010854337962252665,m_chi = 1500 MeV
22.2,2.266051935659649e+28,0.011392920742381341,
22.0,2.3757204113890843e+28,0.011944295683203036,m_mu = 12 MeV
21.8,2.4880165227906626e+28,0.01250888146199428,
21.7,2.6052476250917356e+28,0.013098278658078106,alpha = 0.0005
21.5,2.7227780175644194e+28,0.013689180581017693,
21.3,2.842942005073583e+28,0.01429332330353737,
21.1,2.965832927176281e+28,0.014911176104455911,
20.9,3.0914429838422837e+28,0.01554269976793506,
20.8,3.2219464465219065e+28,0.01619882577436856,
20.6,3.353023019766665e+28,0.016857833181330644,
20.4,3.486939505127116e+28,0.017531118678366594,
20.3,3.625651494430218e+28,0.01822851430080552,
20.1,3.7651838345267433e+28,0.01893003436162264,
20.0,3.909568877589333e+28,0.019655952124632142,
19.8,4.054758957706888e+28,0.020385917333870726,
19.7,4.204847169207179e+28,0.02114050864357556,
19.6,4.357818592845559e+28,0.021909595740802205,
19.4,4.511770710496761e+28,0.02268361342632861,
19.3,4.6705328675888345e+28,0.02348181431668594,
19.2,4.832223522352873e+28,0.02429473867447397,
19.0,4.995101674506352e+28,0.0251136333559897,
18.9,5.162761327470935e+28,0.02595656776003486,
18.8,5.3334486349041145e+28,0.026814724157386192,
18.7,5.507129505243674e+28,0.02768793114752978,
18.6,5.683825949856095e+28,0.028576299395958245,
18.4,5.861857443084694e+28,0.02947137980434738,
18.3,6.044733988445973e+28,0.030390819449200468,
18.2,6.230672770495494e+28,0.03132565495472847,
18.1,6.4197244746387765e+28,0.03227614114951622,
18.0,6.6118465586709395e+28,0.033242064146158566,
17.9,6.807172036734982e+28,0.0342240926934891,
17.8,7.005647716988778e+28,0.035221959361431764,
17.7,7.207220943525043e+28,0.036235399414404436,
17.6,7.412004835223032e+28,0.03726498157477643,
17.5,7.620001605108728e+28,0.038310716968872435,
17.4,7.831120850138518e+28,0.03937215108164162,
17.4,8.047012683346768e+28,0.04045758010732412,
17.3,8.264649947083845e+28,0.041551784550446676,
17.2,8.485649616777754e+28,0.04266289400089368,
17.1,8.709831169899368e+28,0.04379000085419491,
17.0,8.9372059652907e+28,0.044933162218656106,
16.9,9.167888178614635e+28,0.046092952129787,
16.8,9.401917138996634e+28,0.047269568320747274,
16.8,9.640706072311372e+28,0.048470115999554406,
16.7,9.88132483842455e+28,0.049679863441048515,
16.6,1.0125183321369458e+29,0.05090589905163126,
16.5,1.0372503704006796e+29,0.052149339889425814,
16.5,1.0624594215390226e+29,0.053416763274963426,
16.4,1.087856706585695e+29,0.05469365040652061,
16.3,1.1135837995932361e+29,0.05598711913490377,
16.2,1.1396724997237242e+29,0.05729876821134862,
16.2,1.1662189482009295e+29,0.058633431282098004,
16.1,1.1929570481974879e+29,0.05997772992445891,
16.0,1.2200747451224608e+29,0.061341113379711446,
16.0,1.2476232953750969e+29,0.06272615864128189,
15.9,1.2753999725991275e+29,0.06412267333328946,
15.8,1.3035204454783948e+29,0.06553647287473074,
15.8,1.3320806314647628e+29,0.0669723796613757,
15.7,1.3609146735841754e+29,0.06842205498160761,
15.7,1.39017736925876e+29,0.06989328151124988,
15.6,1.4196542839655825e+29,0.07137527822853607,
15.5,1.4495080169249758e+29,0.07287622005655986,
15.5,1.4797822433850604e+29,0.07439830283484467,
15.4,1.5103316940511454e+29,0.07593422292866492,
15.4,1.5412888304647413e+29,0.07749064004347618,
15.3,1.57254137537761e+29,0.07906190926986474,
15.3,1.6041935581979656e+29,0.08065327089984743,
15.2,1.636133035672374e+29,0.08225907670549894,
15.1,1.668360001069675e+29,0.08387933640370411,
15.1,1.7011081883676277e+29,0.08552580132567257,
15.0,1.7340262085736636e+29,0.0871808048553878,
15.0,1.76746138220956e+29,0.08886180906030969,
14.9,1.8010717945373775e+29,0.09055162365698227,
14.9,1.8351987151346335e+29,0.09226740649244008,
14.8,1.8695036097743856e+29,0.09399213724355884,
14.8,1.904342464909049e+29,0.09574371367064097,
14.7,1.9393180936345084e+29,0.09750216659801449,
14.7,1.9748571117057868e+29,0.09928894478158806,
14.7,2.0106056568507255e+29,0.10108625725745225,
14.6,2.0467441287448167e+29,0.10290317389365593,
14.6,2.083219203648175e+29,0.10473701375807817,
14.5,2.1200164007418e+29,0.10658704880552035,
14.5,2.1572121992040086e+29,0.10845712414298685,
14.4,2.194639490723728e+29,0.11033883814598934,
14.4,2.2325728018553546e+29,0.11224599305456784,
14.3,2.27064149630812e+29,0.11415995456551632,
14.3,2.3092692722422164e+29,0.11610202474822605,
14.3,2.348147351409179e+29,0.1180566793066455,
14.2,2.387350986163159e+29,0.12002770166732823,
14.2,2.426935845054934e+29,0.12201789065132901,
14.1,2.4667372983108923e+29,0.1240189692463998,
14.1,2.5070874535606213e+29,0.12604763466870894,
14.1,2.54760659515195e+29,0.1280847961363474,
14.0,2.5885240092799002e+29,0.13014198136148317,
14.0,2.629822939345478e+29,0.1322183478806173,
13.9,2.6712470946108946e+29,0.1343010102871239,
13.9,2.7133144855413167e+29,0.13641601234496312,
13.9,2.7555537126270197e+29,0.13853965372684865,
13.8,2.798061145940977e+29,0.14067677958476504,
13.8,2.8410514908202266e+29,0.1428381845560697,
13.8,2.884276284200287e+29,0.1450113767823171,
13.7,2.9278092809061627e+29,0.1472000643995054,
13.7,2.9717946717901096e+29,0.14941149682202662,
13.7,3.0158884541344932e+29,0.15162837879007005,
13.6,3.060517162317613e+29,0.15387215496820575,
13.6,3.1054378879498695e+29,0.1561306127677159,
13.5,3.150405472813762e+29,0.1583914264863631,
13.5,3.196089518933005e+29,0.1606882613842637,
13.5,3.241988234641732e+29,0.162995889122259,
13.4,3.287881342923608e+29,0.16530323493834126,
13.4,3.334552418886749e+29,0.16764969426278273,
13.4,3.381351486623791e+29,0.1700025885683153,
13.3,3.428217076510692e+29,0.17235882737610317,
13.3,3.475785822430518e+29,0.17475041842285155,
13.3,3.523582292241494e+29,0.1771534586345648,
13.3,3.57140595707311e+29,0.17955786611730062,
13.2,3.619807779621791e+29,0.1819913413585616,
13.2,3.668540611423482e+29,0.184441458593438,
13.2,3.717323428768745e+29,0.1868940889275387,
13.1,3.766547695877055e+29,0.18936891381986198,
13.1,3.8161705494235094e+29,0.19186377825155904,
13.1,3.8659408074969786e+29,0.1943660536700341,
13.0,3.9159030665739624e+29,0.19687798223096842,
13.0,3.9664461457878294e+29,0.19941911240763344,
13.0,4.017167740887038e+29,0.20196921774193252,
12.9,4.067825921972173e+29,0.20451613484022987,
12.9,4.1192742737962086e+29,0.20710277897416834,
12.9,4.170939242415109e+29,0.20970031384691343,
12.9,4.222612624909368e+29,0.2122982717400386,
12.8,4.2746110701812535e+29,0.21491257265868544,
12.8,4.327166241567432e+29,0.21755486382943345,
12.8,4.379781330623358e+29,0.22020016745215473,
12.7,4.432334558135965e+29,0.2228423608917026,
12.7,4.485781162024585e+29,0.22552947018725916,
12.7,4.539301631116431e+29,0.22822029316824688,
12.7,4.592855124807066e+29,0.23091277651116468,
12.6,4.646695078351896e+29,0.23361966205891885,
12.6,4.701092687035343e+29,0.236354584566885,
12.6,4.7555684627223485e+29,0.23909343703983651,
12.6,4.809998124111213e+29,0.24182997104631535,
12.5,4.86508069393138e+29,0.24459933101716338,
12.5,4.920424512194653e+29,0.24738182565081207,
12.5,4.975832551434114e+29,0.2501675490917101,
12.4,5.0311363184691704e+29,0.25294803008894773,
12.4,5.0873364622327524e+29,0.25577357778947973,
