Radius,Mass,SolarMass,Comments
10.9,2.0375661324338992e+28,0.010244173617063344,
10.8,2.1110220283244006e+28,0.010613484305301159,m_chi = 2000 MeV
10.7,2.1859458393284998e+28,0.010990175160022621,
10.6,2.2622256447066138e+28,0.01137368348268785,m_mu = 8 MeV
10.5,2.3398436339119614e+28,0.011763919728064159,
10.5,2.4204845205525884e+28,0.012169354050038151,alpha = 0.0001
10.4,2.500921368794599e+28,0.012573762537931616,
10.3,2.5827376747482094e+28,0.012985106459267015,
10.3,2.6674635024149047e+28,0.013411078443513849,
10.2,2.752100906731431e+28,0.013836605865919713,
10.1,2.8380436086610633e+28,0.01426869587059358,
10.0,2.9253010735636823e+28,0.014707396046071805,
10.0,3.015901347785278e+28,0.015162902703797273,
9.9,3.106122783073913e+28,0.015616504691171004,
9.8,3.197756923124375e+28,0.016077209266588108,
9.8,3.2925283603386583e+28,0.016553687080636793,
9.7,3.3869286104860528e+28,0.01702829869525416,
9.7,3.4846323402576487e+28,0.017519519056096774,
9.6,3.5819649727995982e+28,0.01800887366917847,
9.5,3.681097930389312e+28,0.018507279690242896,
9.5,3.7828793746429114e+28,0.019019001380809007,
9.4,3.884944260626975e+28,0.01953214811778268,
9.4,3.989649728003431e+28,0.02005857077930332,
9.3,4.094682708540257e+28,0.02058664006304805,
9.3,4.202282095980857e+28,0.02112761234781728,
9.2,4.310315210979519e+28,0.02167076526384876,
9.2,4.420843466238101e+28,0.022226462877014082,
9.1,4.532028205071315e+28,0.022785461061193137,
9.1,4.645458897478842e+28,0.023355751118546212,
9.0,4.759620748041705e+28,0.023929717184724506,
9.0,4.876148929985552e+28,0.0245155803418077,
8.9,4.993480964773862e+28,0.025105484991321578,
8.9,5.1130023321394935e+28,0.02570639684333581,
8.8,5.233129474690824e+28,0.02631035432222636,
8.8,5.356172553762839e+28,0.026928972115449163,
8.8,5.479912095982191e+28,0.027551091483067825,
8.7,5.605180269379588e+28,0.028180896276418236,
8.7,5.7322736130939185e+28,0.028819877391120755,
8.6,5.86018193085379e+28,0.02946295591178376,
8.6,5.990803721121195e+28,0.030119676828160854,
8.6,6.122317387371904e+28,0.030780881786686292,
8.5,6.25519535157943e+28,0.031448945960680895,
8.5,6.390474467665102e+28,0.0321290822909256,
8.5,6.526443686879119e+28,0.03281268821960341,
8.4,6.664313497198158e+28,0.033505849659115926,
8.4,6.803863451094598e+28,0.03420745827599094,
8.3,6.943868922055468e+28,0.034911357074185356,
8.3,7.087259038035443e+28,0.03563227268997206,
8.3,7.23159586643586e+28,0.03635794804643469,
8.2,7.376131664047962e+28,0.03708462375086959,
8.2,7.524228838398798e+28,0.037829204818495714,
8.2,7.673528765657846e+28,0.038579832909290325,
8.1,7.822382364461429e+28,0.03932821701589456,
8.1,7.975348968835952e+28,0.04009727988353922,
8.1,8.129533153629228e+28,0.04087246432191668,
8.1,8.28392103163179e+28,0.0416486728588828,
8.0,8.440477872796736e+28,0.04243578618801777,
8.0,8.59965047477087e+28,0.043236050652442785,
8.0,8.75938273073806e+28,0.044039128862433684,
