Radius,Mass,SolarMass,Comments
35.1,2.1379540770206164e+28,0.010748889276121752,
35.1,2.3887388737741876e+28,0.012009747982776205,m_chi = 1500 MeV
35.0,2.6518465873916436e+28,0.013332562028112838,
34.9,2.9336153095979706e+28,0.014749197132217045,m_mu = 6 MeV
34.7,3.228281418272453e+28,0.01623067580830796,
34.6,3.548252368005155e+28,0.01783937842134316,alpha = 0.001
34.5,3.887851439520093e+28,0.01954676440181042,
34.3,4.24160136845113e+28,0.02132529597009115,
34.2,4.62170139911377e+28,0.023236306682321614,
34.0,5.016908634024343e+28,0.025223271161510016,
33.9,5.439304538406834e+28,0.027346930811497402,
33.7,5.877858958252932e+28,0.02955182985546974,
33.6,6.344440231274139e+28,0.03189763816628526,
33.4,6.82821493332613e+28,0.034329889056441076,
33.3,7.340852616097718e+28,0.03690725297183367,
33.2,7.877264149378967e+28,0.03960414353634473,
33.0,8.432454927234017e+28,0.04239544960901969,
32.9,9.017872716057409e+28,0.04533872657645756,
32.8,9.628409530402702e+28,0.04840829326497085,
32.6,1.0259296086655901e+29,0.05158017137584665,
32.5,1.0921610327520826e+29,0.05491005695083371,
32.4,1.1610466120070236e+29,0.058373384213525566,
32.3,1.2326293240181568e+29,0.06197231392750913,
32.1,1.3064340355500889e+29,0.06568295804676162,
32.0,1.3835487818719935e+29,0.06956001919919524,
31.9,1.4634860729865635e+29,0.07357898808378902,
31.8,1.5462812657949392e+29,0.07774164232252082,
31.7,1.6319908642472514e+29,0.08205082273741836,
31.6,1.7206369250485206e+29,0.08650763826287182,
31.5,1.8122826650336987e+29,0.09111526722140263,
31.4,1.906937090296634e+29,0.09587416240807611,
31.3,2.00464700879829e+29,0.10078667716431823,
31.2,2.1054405342886843e+29,0.10585422495166838,
31.1,2.2093534408238662e+29,0.11107860436520191,
31.0,2.3164202482797605e+29,0.11646155094418101,
30.9,2.4266775083775087e+29,0.1220049023819763,
30.9,2.5406275825357063e+29,0.12773391566293144,
30.8,2.6573425724369058e+29,0.13360193928792888,
30.7,2.777299217616348e+29,0.13963294206215926,
30.6,2.900560291689331e+29,0.14583008002460185,
30.5,3.0271677819079534e+29,0.15219546414821283,
30.4,3.1570883886805285e+29,0.15872742024537598,
30.4,3.290812033762199e+29,0.16545057987743583,
30.3,3.427480965290745e+29,0.1723218182649947,
30.2,3.567558109325762e+29,0.17936440971974668,
30.1,3.711020137573453e+29,0.18657718137624196,
30.1,3.8583629977462475e+29,0.19398506775999233,
30.0,4.0087392564851445e+29,0.20154546287004244,
29.9,4.1625269668071646e+29,0.20927737389679055,
29.8,4.3197744965008834e+29,0.21718323260436817,
