Radius,Mass,SolarMass,Comments
1.5,2.003790366518756e+28,0.010074360817087761,
1.5,2.0336116895950307e+28,0.010224292054273658,m_chi = 4 GeV
1.5,2.0632284139699476e+28,0.010373194640371782,
1.5,2.0925976372290563e+28,0.010520852876968608,m_mu = 8 MeV
1.5,2.1215276906586456e+28,0.010666303120455734,
1.5,2.1499052297583165e+28,0.010808975514119237,alpha = 1e-05
1.5,2.1773044793289146e+28,0.010946729408390721,
1.5,2.2026081517460157e+28,0.011073947469814055,
1.4,2.225255042900781e+28,0.011187808159380497,
1.4,2.2593821864749865e+28,0.011359387563976805,
1.4,2.293558383693008e+28,0.011531213593227792,
1.4,2.327729039867119e+28,0.011703011764037803,
1.4,2.361874200096451e+28,0.011874681750107847,
1.4,2.3960747793249176e+28,0.012046630363624522,
1.4,2.430206756315351e+28,0.012218234068956012,
1.4,2.4643381241235593e+28,0.012389834711531217,
1.4,2.4983867362883192e+28,0.012561019287522972,
1.4,2.5323680651040486e+28,0.012731865586244588,
1.4,2.5662071141237196e+28,0.012901996551652686,
1.4,2.5999398788077085e+28,0.013071593156398734,
1.4,2.633439663463897e+28,0.013240018418621905,
1.4,2.6667299969336405e+28,0.013407390633150528,
1.4,2.699734591580323e+28,0.013573326252289204,
1.4,2.7323368071643436e+28,0.013737238849493934,
1.4,2.7643087299469807e+28,0.013897982553780696,
1.4,2.7955647367340427e+28,0.014055126881518564,
1.4,2.82564189685769e+28,0.01420634437836948,
1.4,2.853219602860849e+28,0.014344995489496476,
1.3,2.8736377511317615e+28,0.014447650835252696,
1.3,2.9123416070975593e+28,0.014642240357453791,
1.3,2.9511322876767605e+28,0.014837266403603621,
1.3,2.989938246873272e+28,0.015032369265325649,
1.3,3.028725763603354e+28,0.015227379404742855,
1.3,3.067589388369591e+28,0.015422772188886831,
1.3,3.106393030775425e+28,0.015617863402591378,
1.3,3.14520099341806e+28,0.015812976336943486,
1.3,3.1839071610168916e+28,0.016007577481231227,
1.3,3.2226411210782213e+28,0.016202318356351036,
1.3,3.2612869126353294e+28,0.01639661595090663,
1.3,3.2997959977407645e+28,0.01659022623298524,
1.3,3.338169926062893e+28,0.016783156993780256,
1.3,3.3764522435172648e+28,0.016975627167004848,
1.3,3.414498942740378e+28,0.017166912733737445,
1.3,3.452390846643805e+28,0.017357420043458045,
1.3,3.4899921643941076e+28,0.017546466387099585,
1.3,3.5272773129003145e+28,0.01773392314178137,
1.3,3.5641598581627917e+28,0.017919355747424794,
