Radius,Mass,SolarMass,Comments
19.9,2.0012038018569068e+28,0.010061356469868811,
19.7,2.0768522723230136e+28,0.010441690660246422,m_chi = 1500 MeV
19.5,2.1535247573897343e+28,0.01082717323976739,
19.4,2.233103558899234e+28,0.011227267767215856,m_mu = 12 MeV
19.2,2.3117413801427443e+28,0.011622631373266688,
19.0,2.391455424738021e+28,0.012023405855897541,alpha = 0.0001
18.8,2.4721645746272787e+28,0.01242918338173594,
18.7,2.5556552578135814e+28,0.012848945489258828,
18.5,2.6383633493214356e+28,0.013264772998096709,
18.3,2.7221453795045293e+28,0.013685999896955903,
18.2,2.8085337814013843e+28,0.01412033072599992,
18.0,2.894336624879061e+28,0.014551717571036002,
17.9,2.982719409259415e+28,0.014996075461334413,
17.7,3.0704896853412205e+28,0.015437353873007643,
17.6,3.160873838338336e+28,0.015891773948407923,
17.4,3.2506615721064146e+28,0.016343195435426918,
17.3,3.342965191688982e+28,0.016807265921010464,
17.2,3.436281125860042e+28,0.017276425972147017,
17.0,3.5290795961787057e+28,0.017742984395066393,
16.9,3.62433209170878e+28,0.01822188080296018,
16.8,3.7205517343954277e+28,0.01870563969027364,
16.6,3.8163326375181653e+28,0.019187192747703193,
16.5,3.914515894063245e+28,0.019680824002329032,
16.4,4.0137099375706105e+28,0.02017953714213479,
16.3,4.1138354278082995e+28,0.020682933272037702,
16.2,4.21491896229722e+28,0.021191146115119255,
16.1,4.316963880032567e+28,0.021704192458685604,
16.0,4.419979976751157e+28,0.022222121552293396,
15.8,4.522697749921314e+28,0.022738550778890466,
15.7,4.627631927211393e+28,0.023266123314285535,
15.6,4.733594857308546e+28,0.023798868060877557,
15.5,4.840447200948775e+28,0.02433608446932516,
15.4,4.948276473102165e+28,0.024878212534450297,
15.3,5.057049952531441e+28,0.025425087745256113,
15.2,5.166748209154922e+28,0.025976612414051897,
15.1,5.2774230004892815e+28,0.02653304675962434,
15.1,5.390184031971327e+28,0.027099969994828187,
15.0,5.502777100009113e+28,0.027666048768271053,
14.9,5.6163330841471e+28,0.028236968748854195,
14.8,5.730825575642401e+28,0.028812597162606337,
14.7,5.8462343745025175e+28,0.029392832450993046,
14.6,5.96255158417775e+28,0.029977634912909747,
14.5,6.079774194174087e+28,0.030566989412639953,
14.4,6.1979526904868335e+28,0.03116114977620328,
14.4,6.318221341214245e+28,0.031765818708970564,
14.3,6.438315056095609e+28,0.032369608125166455,
14.2,6.559263630580898e+28,0.03297769547803367,
14.1,6.681118246770047e+28,0.03359033809336373,
14.0,6.804044644114068e+28,0.034208369251453326,
14.0,6.928822285390137e+28,0.03483570781996046,
13.9,7.05343295372774e+28,0.03546220690662513,
13.8,7.179004981462381e+28,0.03609353937386817,
13.7,7.305604603798572e+28,0.036730038229253754,
13.7,7.433875998766333e+28,0.03737494217579856,
13.6,7.562177924126869e+28,0.03801999961853629,
13.5,7.691513409982048e+28,0.038670253443851416,
13.5,7.822479796267617e+28,0.039328706869118234,
13.4,7.953439364518918e+28,0.039987126015680836,
13.3,8.085447890148655e+28,0.04065081895499575,
13.3,8.219038074519068e+28,0.04132246392417832,
