Radius,Mass,SolarMass,Comments
3.1,1.989398649966261e+28,0.010002004273334645,
3.1,2.0216793460182635e+28,0.01016430038219338,m_chi = 3 GeV
3.0,2.054699003316668e+28,0.010330311731104415,
3.0,2.089744876659682e+28,0.010506510189339777,m_mu = 8 MeV
3.0,2.124742241321941e+28,0.010682464762805132,
3.0,2.1595611318121378e+28,0.010857522030226935,alpha = 1e-05
3.0,2.1940774733314326e+28,0.011031058186683923,
3.0,2.2281036058989936e+28,0.011202129743081917,
2.9,2.260554890016841e+28,0.011365283509385826,
2.9,2.2973693720992395e+28,0.011550373917039915,
2.9,2.3340003249208706e+28,0.011734541603423179,
2.9,2.3705397189579365e+28,0.011918248964092189,
2.9,2.4068740174755225e+28,0.012100925175844757,
2.9,2.442925910717505e+28,0.012282181552124207,
2.9,2.478535645994549e+28,0.012461214911988682,
2.9,2.512188022048225e+28,0.012630407350669807,
2.8,2.5500685668930265e+28,0.012820857550995607,
2.8,2.5884636294202077e+28,0.013013894567220751,
2.8,2.626762746401996e+28,0.013206449202624412,
2.8,2.664918402512129e+28,0.01339828256667737,
2.8,2.702880124311286e+28,0.013589140896487108,
2.8,2.7405002036608686e+28,0.013778281566922415,
2.8,2.777547242924895e+28,0.013964541191175942,
2.7,2.8118871037562928e+28,0.0141371900641342,
2.7,2.852232286309617e+28,0.01434003160537766,
2.7,2.8925469543646214e+28,0.014542719730339975,
2.7,2.9327370937040587e+28,0.014744781768245643,
2.7,2.97282975500604e+28,0.01494635372049291,
2.7,3.0126314063364735e+28,0.01514646257584954,
2.7,3.0522153847104248e+28,0.01534547704731234,
2.7,3.0914398721992968e+28,0.015542684123676704,
2.7,3.1298243546066087e+28,0.01573566794674011,
2.6,3.166041473636009e+28,0.015917755020794414,
2.6,3.208448582552077e+28,0.01613096321041768,
2.6,3.250837456194408e+28,0.016344079719428896,
2.6,3.2930093847303975e+28,0.016556105503923564,
2.6,3.3351153172005082e+28,0.016767799483159918,
2.6,3.376951569609251e+28,0.016978137604873055,
2.6,3.4185454604550235e+28,0.01718725721696844,
2.6,3.459900841623324e+28,0.017395177685386242,
2.6,3.5005810671812915e+28,0.017599703706291058,
2.6,3.5400684218111863e+28,0.01779823238718545,
2.5,3.578840438546838e+28,0.017993164598023317,
2.5,3.6234659909714394e+28,0.01821752634978099,
2.5,3.667932488693972e+28,0.018441088429833944,
2.5,3.712388111993529e+28,0.018664595837071536,
2.5,3.7565687461476066e+28,0.0188867206945581,
2.5,3.8005709187674177e+28,0.019107948309539553,
2.5,3.8443777325807055e+28,0.01932819372840978,
2.5,3.8878998628261576e+28,0.01954700785734619,
2.5,3.9308925926537977e+28,0.019763160345167407,
2.5,3.973272291206905e+28,0.019976230725022144,
2.5,4.0140104671535475e+28,0.020181048100319492,
2.4,4.054825563228068e+28,0.020386252203258258,
2.4,4.101775825772819e+28,0.020622301788701957,
2.4,4.148557945809407e+28,0.02085750601211366,
2.4,4.195318143285984e+28,0.02109260001652078,
2.4,4.241854014486809e+28,0.021326566186459568,
2.4,4.288161663917624e+28,0.02155938493674019,
2.4,4.334343670759107e+28,0.0217915719997944,
2.4,4.380137084404602e+28,0.02202180535145602,
2.4,4.42566235688702e+28,0.022250690582639617,
2.4,4.470607435811508e+28,0.02247665880247113,
2.4,4.5148380553581615e+28,0.02269903496912097,
2.4,4.557538060023144e+28,0.022913715736667388,
2.3,4.598142513531633e+28,0.023117860802069547,
2.3,4.647518208008297e+28,0.023366104615426327,
2.3,4.696870415575517e+28,0.023614230344773838,
2.3,4.746039488459635e+28,0.023861435336649747,
2.3,4.7950674416138305e+28,0.024107930827621065,
2.3,4.843895573235775e+28,0.02435342168544884,
2.3,4.892511464073062e+28,0.024597845470452802,
2.3,4.940904068538954e+28,0.02484114664926573,
2.3,4.988974535790926e+28,0.025082828234242967,
2.3,5.036754737215216e+28,0.025323050463626023,
2.3,5.083960548404821e+28,0.02556038485874721,
2.3,5.130480368007755e+28,0.02579427032683637,
2.3,5.1758500708091045e+28,0.026022373407788357,
2.3,5.2181676654755965e+28,0.026235131550907974,
2.2,5.264000655822201e+28,0.026465563880453496,
2.2,5.315914445564817e+28,0.026726568353769818,
2.2,5.367810002539833e+28,0.02698748115907407,
2.2,5.4195037928052066e+28,0.02724737955155961,
2.2,5.470946601584705e+28,0.02750601609645402,
2.2,5.522266134759666e+28,0.027764032854498064,
2.2,5.57339728161295e+28,0.028021102471658874,
2.2,5.624212083325105e+28,0.028276581615510832,
2.2,5.674745668843843e+28,0.028530646902181208,
2.2,5.724874921033647e+28,0.028782679341546737,
2.2,5.774638112321648e+28,0.029032871354055544,
2.2,5.8238444245156175e+28,0.029280263572225323,
2.2,5.872251191463163e+28,0.02952363595506869,
2.2,5.91954387077949e+28,0.029761407092908445,
2.2,5.964295181032738e+28,0.029986401111275703,
2.1,6.007454047575455e+28,0.030203388876699117,
2.1,6.062111016943173e+28,0.030478185102781157,
2.1,6.116592810883522e+28,0.030752100607760288,
2.1,6.170938546199456e+28,0.031025332057312498,
2.1,6.225119249634018e+28,0.03129773378398199,
2.1,6.279060742963235e+28,0.03156893284546624,
2.1,6.332828327097893e+28,0.0318392575520256,
2.1,6.38629971791035e+28,0.032108093101610606,
2.1,6.4394863711549985e+28,0.032375497089768716,
2.1,6.492340628811538e+28,0.03264122990855474,
2.1,6.54486952225844e+28,0.03290532690929331,
2.1,6.5969911583916e+28,0.03316737636194871,
2.1,6.648486908903494e+28,0.03342627907945447,
2.1,6.699404356979699e+28,0.03368227429351281,
2.1,6.749525026531376e+28,0.033934263582359854,
2.1,6.798256168926577e+28,0.03417926681209943,
2.1,6.8442825191906335e+28,0.03441067128803737,
2.0,6.885484665704621e+28,0.03461782134592569,
2.0,6.942832904136404e+28,0.034906148336532945,
2.0,6.999932040842919e+28,0.03519322293033141,
2.0,7.056893782353736e+28,0.03547960674888756,
2.0,7.113612786417223e+28,0.03576477016801017,
2.0,7.170215954297284e+28,0.036049351203103486,
2.0,7.226508388042343e+28,0.03633236997507462,
2.0,7.282569999123638e+28,0.03661422825099868,
2.0,7.338317243074582e+28,0.036894505998363906,
2.0,7.393708274096979e+28,0.0371729928310557,
2.0,7.44882585034044e+28,0.03745010482825761,
2.0,7.50355800226865e+28,0.03772527904609678,
2.0,7.557793767982584e+28,0.037997957606750045,
2.0,7.6115100356499165e+28,0.03826802431196539,
2.0,7.664698901944003e+28,0.03853543942656612,
2.0,7.717041365937537e+28,0.038798599124874496,
2.0,7.768469254561795e+28,0.039057160656419274,
2.0,7.818376779004069e+28,0.03930807832581231,
2.0,7.865703647393895e+28,0.03954602135441878,
1.9,7.902053030789909e+28,0.03972877340769185,
1.9,7.961959964317326e+28,0.04002996462703532,
1.9,8.021654397066528e+28,0.040330087466397824,
1.9,8.081134439393988e+28,0.040629132425309133,
1.9,8.14035108683617e+28,0.040926853126375916,
1.9,8.19933742062407e+28,0.04122341589051819,
1.9,8.258033098392337e+28,0.04151851733731692,
1.9,8.316579498643947e+28,0.04181286826869757,
1.9,8.37471979208079e+28,0.04210517743630362,
1.9,8.432563398683294e+28,0.04239599496572797,
1.9,8.490072537135816e+28,0.04268513090566021,
1.9,8.547174718355775e+28,0.042972220806213046,
1.9,8.603867414029886e+28,0.04325725195590691,
1.9,8.660100378468244e+28,0.04353997173689413,
1.9,8.715831266211768e+28,0.043820167250939,
1.9,8.770916844447635e+28,0.04409711837329127,
1.9,8.825390446924317e+28,0.04437099269444101,
1.9,8.878958299463242e+28,0.04464031322002635,
1.9,8.931589157102027e+28,0.04490492286124699,
1.9,8.982716512310689e+28,0.0451619734153378,
1.9,9.031568329825038e+28,0.045407583357591944,
1.9,9.075663021098878e+28,0.04562927612417736,
1.8,9.117879394102002e+28,0.04584152535998995,
1.8,9.179890190779146e+28,0.046153294071287806,
1.8,9.241632809859777e+28,0.04646371447893301,
1.8,9.303208778711493e+28,0.0467732970272071,
1.8,9.364470404791498e+28,0.04708129916938913,
1.8,9.42545782544981e+28,0.04738792270211065,
1.8,9.486112143966233e+28,0.047692871513153504,
1.8,9.546501824501625e+28,0.047996489816498865,
1.8,9.606476786468994e+28,0.04829802305917041,
1.8,9.6661413492789e+28,0.04859799572287028,
1.8,9.725439701305857e+28,0.048896127206163174,
1.8,9.784228431854394e+28,0.04919169648996678,
1.8,9.842672958333431e+28,0.049485535235462196,
1.8,9.900635518304856e+28,0.04977695082103999,
1.8,9.958008128794247e+28,0.050065400345873534,
1.8,1.0014856230787397e+29,0.050351212824471574,
1.8,1.0071071313310084e+29,0.050633842701408166,
1.8,1.0126616038936778e+29,0.05091310225709792,
1.8,1.0181241866417876e+29,0.05118774191260873,
1.8,1.0234854718458736e+29,0.05145728868003386,
1.8,1.0287255276292284e+29,0.051720740453958185,
1.8,1.033792554607226e+29,0.05197549294153976,
1.8,1.0386112083729331e+29,0.05221775808813137,
1.8,1.0428905544639524e+29,0.05243290872116402,
1.7,1.0464946657716264e+29,0.05261411089852319,
1.7,1.0528756698383743e+29,0.05293492558262314,
1.7,1.0592241703135182e+29,0.05325410609922162,
1.7,1.0655463521115732e+29,0.05357196340430232,
1.7,1.0718400571664921e+29,0.05388838899781257,
1.7,1.078102795287229e+29,0.05420325768161031,
1.7,1.0843206578000853e+29,0.054515870175972106,
1.7,1.0905102476456194e+29,0.05482706121898538,
1.7,1.0966638060636717e+29,0.055136440727183086,
1.7,1.1027701734320731e+29,0.05544344763358838,
1.7,1.108840540567455e+29,0.05574864457352715,
1.7,1.1148614043803203e+29,0.056051352658638524,
1.7,1.120841566585744e+29,0.05635201440853413,
1.7,1.1267739201823252e+29,0.05665027250790976,
1.7,1.132654267734274e+29,0.056945915924297326,
1.7,1.1384739917818781e+29,0.057238511401803825,
1.7,1.1442366537450847e+29,0.057528237996233515,
1.7,1.1499304342630641e+29,0.05781450147124505,
1.7,1.1555536498835588e+29,0.058097217188715876,
1.7,1.1611017672659975e+29,0.058376157228054164,
1.7,1.1665467850907153e+29,0.058649913780327564,
1.7,1.1718963092525222e+29,0.05891886924346516,
1.7,1.1771061818477626e+29,0.05918080351170249,
1.7,1.1821627924669075e+29,0.059435032301000876,
1.7,1.1870022771411629e+29,0.05967834475320074,
1.7,1.1914944405447182e+29,0.05990419510028749,
1.7,1.1952324902027637e+29,0.060092131231913704,
1.6,1.1987083327661447e+29,0.06026688450307414,
1.6,1.2051827919093764e+29,0.06059239778327684,
1.6,1.2116286987169946e+29,0.060916475551382326,
1.6,1.218035899048045e+29,0.06123860729251106,
1.6,1.2244077088652327e+29,0.06155895972173115,
1.6,1.2307420907796472e+29,0.06187743040621655,
1.6,1.2370383596120342e+29,0.06219398489753816,
1.6,1.243295082134227e+29,0.06250855113797019,
1.6,1.2495075090969971e+29,0.06282089035178466,
1.6,1.255671815668369e+29,0.06313081023973699,
1.6,1.261799796431719e+29,0.06343890379244439,
1.6,1.2678702953348512e+29,0.06374410735720719,
1.6,1.273894873473915e+29,0.06404700218571718,
1.6,1.2798646687072312e+29,0.06434714272032334,
1.6,1.2857822997575867e+29,0.06464466062129647,
1.6,1.291633747792094e+29,0.06493885107049241,
1.6,1.2974285420037006e+29,0.0652301931625792,
1.6,1.3031547145685727e+29,0.0655180851970122,
1.6,1.308811482813021e+29,0.06580248782368128,
1.6,1.3143997925056576e+29,0.06608344859254185,
1.6,1.3198991045230435e+29,0.06635993486792575,
1.6,1.3253018556394987e+29,0.06663156639715931,
1.6,1.3306105953825084e+29,0.0668984713616143,
1.6,1.3358030419230301e+29,0.06715952950844796,
1.6,1.3408552237274046e+29,0.06741353563234814,
1.6,1.3457464757421358e+29,0.06765945076632156,
1.6,1.3504333529191465e+29,0.06789509064450208,
1.6,1.3548255563082296e+29,0.06811591534983558,
1.6,1.3587472358488434e+29,0.06831308375308412,
1.6,1.3615125004897476e+29,0.06845211163849912,
1.5,1.3650626003073303e+29,0.06863059830604978,
1.5,1.371541330730038e+29,0.06895632633132417,
1.5,1.3779734227182801e+29,0.06927970953837506,
1.5,1.3843646299834567e+29,0.0696010372037937,
1.5,1.3907147211433062e+29,0.06992029769448498,
1.5,1.3970277900841062e+29,0.07023769683680775,
1.5,1.4032895704499596e+29,0.0705525173680221,
1.5,1.4095105108294041e+29,0.07086528460680765,
1.5,1.4156792438520551e+29,0.07117542704133006,
1.5,1.4217974112967138e+29,0.07148302721451552,
1.5,1.4278666871929109e+29,0.07178816929074464,
1.5,1.4338774366233776e+29,0.07209036885989831,
1.5,1.4398392950813309e+29,0.07239011036105232,
1.5,1.4457431357433341e+29,0.07268693492927773,
1.5,1.4515804518517589e+29,0.07298041487439712,
1.5,1.4573580030625497e+29,0.07327089004839364,
