Radius,Mass,SolarMass,Comments
4.8,2.0866363696287064e+28,0.01049088169747967,
4.7,2.2174843814116143e+28,0.011148739976931192,m_chi = 4 GeV
4.7,2.3593017823969473e+28,0.011861748528893651,
4.7,2.5065198633659927e+28,0.012601909820844607,m_mu = 10 MeV
4.7,2.6591748793860456e+28,0.013369406130648796,
4.7,2.816697418833984e+28,0.014161374654771162,alpha = 0.0005
4.7,2.9802712881812203e+28,0.014983767160287683,
4.6,3.1457114840466453e+28,0.015815542906217422,
4.6,3.3227163446159187e+28,0.016705461762774855,
4.6,3.505227051522351e+28,0.01762306209915712,
4.6,3.693377860270536e+28,0.018569018905332003,
4.6,3.887906846082691e+28,0.01954704296673047,
4.6,4.087596727004674e+28,0.020551014213195946,
4.6,4.292187018888907e+28,0.021579623021060364,
4.5,4.499870498877302e+28,0.022623783302550535,
4.5,4.720617438252789e+28,0.02373362211288481,
4.5,4.947449197494763e+28,0.024874053280516655,
4.5,5.181117121860089e+28,0.02604885430799441,
4.5,5.420600999045878e+28,0.027252895922804814,
4.5,5.665975783871612e+28,0.02848655497170242,
4.5,5.91707217466761e+28,0.029748980264794413,
4.5,6.174488569496111e+28,0.03104318033934696,
4.5,6.435941729402046e+28,0.03235767586426368,
4.4,6.702854284393455e+28,0.03369961932827278,
4.4,6.983484116206312e+28,0.03511052848771398,
4.4,7.271164467854928e+28,0.03655688520791819,
4.4,7.564845104402513e+28,0.03803340927301414,
4.4,7.864714738516535e+28,0.039541049464638184,
4.4,8.170518269624726e+28,0.04107852322586589,
4.4,8.482600925111622e+28,0.042647566239877435,
4.4,8.801010249149038e+28,0.04424841754222744,
4.4,9.123803089219999e+28,0.04587130763810959,
4.4,9.447373458514782e+28,0.0474981068804162,
4.3,9.784563584784813e+28,0.04919338152229669,
4.3,1.0133735627837277e+29,0.05094889707308836,
4.3,1.0489634808357203e+29,0.05273823433060434,
4.3,1.0851649837980286e+29,0.05455831994962436,
4.3,1.1219263299944043e+29,0.056406552538682965,
4.3,1.159281076732874e+29,0.05828461924247732,
4.3,1.1971687683276334e+29,0.06018948055945869,
4.3,1.235633178434078e+29,0.062123337276725886,
4.3,1.2745458303854783e+29,0.06407973003446346,
4.3,1.3137145705767623e+29,0.06604899801793676,
4.2,1.3528149389599026e+29,0.06801482850477136,
4.2,1.3943961983481973e+29,0.0701053895599898,
4.2,1.436571914370025e+29,0.07222583782654726,
4.2,1.479269107957845e+29,0.07437250417083181,
4.2,1.5225814993035062e+29,0.07655010051802444,
4.2,1.5663823765230852e+29,0.07875225623544922,
4.2,1.6107192440311053e+29,0.08098135967979413,
4.2,1.6554236287363274e+29,0.08322894061017232,
4.2,1.7004837757504434e+29,0.08549440803169649,
4.2,1.7458028180886843e+29,0.08777289180938583,
4.2,1.7907483195338794e+29,0.09003259525057211,
4.1,1.836573867165233e+29,0.09233654435219874,
4.1,1.8847654184013713e+29,0.09475944788342741,
4.1,1.933469021983118e+29,0.09720809562509392,
4.1,1.982595491786776e+29,0.09967800360918933,
4.1,2.0320648126489864e+29,0.10216514895168358,
4.1,2.0819136664662978e+29,0.1046713758907138,
4.1,2.132045286409256e+29,0.10719181932675996,
4.1,2.1823532064398068e+29,0.10972112651783844,
4.1,2.232787066385409e+29,0.11225676552968371,
4.1,2.283023241531144e+29,0.1147824656375638,
4.0,2.3312890606049146e+29,0.11720910309728076,
4.0,2.3846145944579153e+29,0.11989012541266542,
4.0,2.4381682111547533e+29,0.12258261493990714,
4.0,2.4919454360969296e+29,0.12528634671176114,
4.0,2.546049590359006e+29,0.1280065153523884,
4.0,2.600203989042401e+29,0.13072921010771246,
4.0,2.6544701785940795e+29,0.13345752531895824,
4.0,2.708807950100807e+29,0.13618943942186057,
4.0,2.7629392411846637e+29,0.13891097240747427,
4.0,2.8165882641418563e+29,0.14160825862955537,
4.0,2.8674143577303997e+29,0.14416361778433381,
3.9,2.923595726079955e+29,0.1469882215223708,
3.9,2.980612534570187e+29,0.14985482828407173,
3.9,3.0377449916815408e+29,0.15272724945608548,
3.9,3.0948598698109477e+29,0.15559878681804662,
3.9,3.1518924642737628e+29,0.15846618724352754,
3.9,3.2086883262697245e+29,0.16132168558419932,
3.9,3.265338061241903e+29,0.16416983716651096,
3.9,3.321411185091725e+29,0.1669889987476986,
3.9,3.376340547983007e+29,0.16975065600718986,
3.8,3.427858186049517e+29,0.17234078361234373,
3.8,3.4869202725344194e+29,0.17531021983581796,
3.8,3.545795064207749e+29,0.17827023952779028,
3.8,3.604416482634249e+29,0.18121752049443182,
3.8,3.662843430260833e+29,0.18415502414584378,
3.8,3.7209009863726634e+29,0.18707395607705696,
3.8,3.7784515650463075e+29,0.18996739894652123,
3.8,3.8352004035352264e+29,0.19282053310886002,
3.8,3.890900549282798e+29,0.1956209426487078,
3.8,3.943328602005091e+29,0.19825684273529867,
3.7,3.99884291509993e+29,0.20104790925590396,
3.7,4.058104655671475e+29,0.20402738339223098,
3.7,4.1169787989213276e+29,0.20698737048372687,
3.7,4.175388123421307e+29,0.2099239881056464,
3.7,4.233083834355374e+29,0.21282472772022992,
3.7,4.290025425891807e+29,0.21568755283518384,
3.7,4.3459683542508286e+29,0.21850016864006175,
3.7,4.400530075710958e+29,0.22124334216746896,
3.7,4.451293415297501e+29,0.22379554626935647,
3.6,4.504293969753614e+29,0.2264602297513129,
3.6,4.562594804757909e+29,0.22939139289883906,
3.6,4.620286993085074e+29,0.2322919554090032,
3.6,4.677224537565389e+29,0.23515457705205572,
3.6,4.7332001408798504e+29,0.23796883564001256,
3.6,4.788116644437955e+29,0.24072984637697106,
3.6,4.8416399205296555e+29,0.24342081048414554,
3.6,4.8931984896606246e+29,0.2460129959608157,
3.6,4.93791055456793e+29,0.24826096302503417,
3.5,4.991876219673449e+29,0.25097416891269225,
3.5,5.0478693266070796e+29,0.25378930752172346,
3.5,5.102928578162197e+29,0.25655749513133214,
3.5,5.1570815921224905e+29,0.2592801202675963,
3.5,5.209907096386033e+29,0.26193600283489354,
3.5,5.261358568011446e+29,0.26452280382159105,
3.5,5.3109180545565014e+29,0.2670144823809201,
3.5,5.357223889492778e+29,0.26934257865725375,
3.4,5.397470333975152e+29,0.27136602986300407,
3.4,5.451045441270681e+29,0.2740595998627793,
3.4,5.503532157627383e+29,0.2766984493528096,
3.4,5.5548981331238696e+29,0.27928095189159724,
3.4,5.604796828700508e+29,0.2817896847008802,
3.4,5.653295180770628e+29,0.2842280131106399,
3.4,5.699886685616666e+29,0.2865704718761521,
3.4,5.7438019575413984e+29,0.28877837896135733,
3.4,5.781367120756733e+29,0.2906670246735411,
3.3,5.823854602460375e+29,0.2928031474339052,
3.3,5.873043317003067e+29,0.29527618486692137,
3.3,5.9209665524058714e+29,0.2976855984115571,
3.3,5.967466643168804e+29,0.3000234611950127,
3.3,6.012279501323728e+29,0.3022764957930481,
3.3,6.055232965365566e+29,0.3044360465241611,
3.3,6.0955844098898684e+29,0.3064647767667103,
3.3,6.131696336515168e+29,0.3082803587991537,
3.2,6.161374583161925e+29,0.30977247778591877,
3.2,6.2068677561670554e+29,0.31205971624771517,
3.2,6.2509179045985695e+29,0.3142744044544278,
3.2,6.293451133045812e+29,0.316412827201901,
3.2,6.334270403470423e+29,0.3184650781030881,
3.2,6.373031983527325e+29,0.32041387549156986,
3.2,6.409436123109429e+29,0.322244148974833,
3.2,6.44226024379815e+29,0.3238944315635067,
3.2,6.461400423680282e+29,0.32485673321670594,
3.1,6.501562166949478e+29,0.32687592594014464,
3.1,6.541542223576059e+29,0.3288859840913051,
3.1,6.579804846336121e+29,0.33080969564284163,
3.1,6.616266073544311e+29,0.33264283929332883,
3.1,6.650812944387293e+29,0.33437973576607805,
3.1,6.683003291279834e+29,0.33599815441326464,
3.1,6.712014460588411e+29,0.33745673507231827,
3.1,6.735121594670799e+29,0.33861848138113615,
3.0,6.755045486253711e+29,0.3396201853320116,
3.0,6.790664358574279e+29,0.3414109783094157,
3.0,6.824695641670729e+29,0.34312195282406877,
3.0,6.856865464416633e+29,0.3447393395885687,
3.0,6.887125537512373e+29,0.34626071078493575,
3.0,6.915099381051533e+29,0.34766713831329976,
3.0,6.940229190856487e+29,0.3489305777202859,
3.0,6.961202583168249e+29,0.34998504691645294,
2.9,6.965991463447409e+29,0.3502258151557269,
2.9,6.997496798077279e+29,0.3518097937695967,
2.9,7.02730426114229e+29,0.35330840930831015,
2.9,7.055338924468085e+29,0.35471789464394593,
2.9,7.081485353808921e+29,0.35603244614423935,
2.9,7.105423899971803e+29,0.35723599295986935,
2.9,7.126836484928546e+29,0.35831254323421546,
2.9,7.145012284106346e+29,0.3592263591808117,
2.9,7.15730582013658e+29,0.35984443540153743,
2.8,7.161941296752891e+29,0.3600774910383555,
2.8,7.187795663287539e+29,0.36137735863687975,
2.8,7.211944289246326e+29,0.36259146753375193,
2.8,7.234284865816466e+29,0.3637146739978112,
2.8,7.254539348696889e+29,0.36473299892895367,
2.8,7.272556076907177e+29,0.36563881734073284,
2.8,7.287863126206049e+29,0.36640840252418544,
2.8,7.299503950801229e+29,0.36699366268482797,
2.8,7.303529281783174e+29,0.36719604232192926,
2.7,7.306898886269073e+29,0.36736545431217055,
2.7,7.327529544606561e+29,0.3684026920365289,
2.7,7.346444174480806e+29,0.3693536538200506,
2.7,7.363423649059345e+29,0.3702073227279711,
2.7,7.378442967063878e+29,0.3709624417830004,
2.7,7.391151965754802e+29,0.37160140602085473,
2.7,7.401140623244656e+29,0.37210360096755435,
2.7,7.407335853144745e+29,0.3724150755728881,
2.7,7.4058204927599e+29,0.37233888852488184,
2.6,7.403341490651645e+29,0.37221425292366234,
2.6,7.419301966056083e+29,0.373016690098345,
2.6,7.433495989496935e+29,0.37373031621402386,
2.6,7.44590965963087e+29,0.3743544323595209,
2.6,7.456318000553297e+29,0.3748777275290747,
2.6,7.464559796941453e+29,0.37529209637714694,
2.6,7.470301264337548e+29,0.37558075738248103,
2.6,7.472577855282014e+29,0.37569521645460097,
2.6,7.468994583073779e+29,0.37551506199465956,
2.5,7.454354035291769e+29,0.3747789861886259,
2.5,7.466253166177144e+29,0.3753772330908569,
2.5,7.476538402654037e+29,0.37589433899718633,
2.5,7.485037158010099e+29,0.37632162684816983,
2.5,7.491806656293296e+29,0.37666197366984894,
2.5,7.496523172951074e+29,0.37689910371800267,
2.5,7.498968908143413e+29,0.37702206677442995,
2.5,7.498644769543471e+29,0.3770057702133469,
2.5,7.494328527745843e+29,0.3767887645925511,
2.5,7.480411873901328e+29,0.3760890836551698,
2.4,7.471813690591505e+29,0.3756567969125945,
2.4,7.47890359055703e+29,0.3760132524161402,
2.4,7.484447967543613e+29,0.3762920044013882,
2.4,7.48826687988571e+29,0.37648400602743637,
2.4,7.490348436724808e+29,0.37658865946328846,
2.4,7.490516554166572e+29,0.37659711182335703,
2.4,7.488454986790661e+29,0.3764934633881679,
2.4,7.483667243017302e+29,0.3762527522884515,
2.4,7.474910291073609e+29,0.3758124832113428,
2.4,7.456284371834634e+29,0.3748760367940992,
2.3,7.443862644795425e+29,0.3742515155754361,
2.3,7.447093793305781e+29,0.37441396648093417,
2.3,7.448875504011692e+29,0.3745035446964149,
2.3,7.449079693103255e+29,0.37451381061353717,
2.3,7.447690811868596e+29,0.3744439824971642,
2.3,7.44454471672645e+29,0.3742858077791076,
2.3,7.43937184963934e+29,0.37402573401907185,
2.3,7.431880079043812e+29,0.37364907385841184,
2.3,7.421179326960907e+29,0.3731110772730471,
2.3,7.404854501074034e+29,0.37229032182373223,
2.2,7.375835993755141e+29,0.3708313722350498,
2.2,7.376219077610253e+29,0.3708506323584843,
2.2,7.375220028423765e+29,0.3708004036412149,
2.2,7.372876198279355e+29,0.37068256401605604,
2.2,7.369102890736017e+29,0.37049285524062425,
2.2,7.363805127679088e+29,0.37022650214575603,
2.2,7.35681000765686e+29,0.369874811848007,
2.2,7.347976614124135e+29,0.36943069955375235,
2.2,7.33684695051137e+29,0.3688711387889074,
2.2,7.322723971395591e+29,0.36816108453472046,
2.2,7.303003092276101e+29,0.3671695873441981,
2.1,7.270761867332187e+29,0.36554861072560013,
2.1,7.26798002190434e+29,0.3654087492159045,
2.1,7.263994449464648e+29,0.3652083684999823,
2.1,7.258763582287507e+29,0.36494537869720994,
2.1,7.252250606641969e+29,0.3646179289412754,
2.1,7.244385067533173e+29,0.36422247700015953,
2.1,7.235058254894452e+29,0.36375355730992714,
2.1,7.224125623299973e+29,0.3632039026294607,
2.1,7.21133527539774e+29,0.36256084843628655,
2.1,7.196252328814827e+29,0.3618025303577087,
2.1,7.177677658626022e+29,0.3608686605644053,
2.1,7.150967012794543e+29,0.35952574222194783,
2.0,7.125724533035568e+29,0.35825663816166753,
2.0,7.119773737622834e+29,0.3579574528719373,
2.0,7.112788576554228e+29,0.35760626327572786,
2.0,7.104674036889981e+29,0.35719829245299045,
