Radius,Mass,SolarMass,Comments
7.2,2.043924266061595e+28,0.010276140100862719,
7.2,2.169647059117125e+28,0.010908230563685896,m_chi = 3 GeV
7.2,2.2998089828573894e+28,0.011562639431158317,
7.1,2.4301538957567932e+28,0.012217968304458487,m_mu = 14 MeV
7.1,2.5703551070061005e+28,0.012922851216722474,
7.1,2.714938529264879e+28,0.013649766361311608,alpha = 0.001
7.0,2.8602518876347685e+28,0.01438035137071276,
7.0,3.0145992975736283e+28,0.015156356448333977,
7.0,3.1746771604879193e+28,0.01596117224981357,
6.9,3.3354985145966653e+28,0.01676972606634824,
6.9,3.505125524064742e+28,0.017622551654423033,
6.9,3.680196503333386e+28,0.01850274762862436,
6.8,3.8575392885355805e+28,0.019394365452667574,
6.8,4.043619266502974e+28,0.02032991084214667,
6.8,4.234411060208487e+28,0.021289145601852622,
6.8,4.431153549479504e+28,0.022278298388534457,
6.7,4.630537850251428e+28,0.0232807332843209,
6.7,4.839077598826716e+28,0.02432919858635855,
6.7,5.0525938784474324e+28,0.025402684155090154,
6.7,5.270756210192821e+28,0.026499528457480243,
6.6,5.4932448851180584e+28,0.02761812410818531,
6.6,5.725046572756315e+28,0.028783542346688357,
6.6,5.9622604862198995e+28,0.029976171373654596,
6.6,6.204702896328397e+28,0.031195087462686757,
6.6,6.451755826682077e+28,0.03243718364344936,
6.5,6.703859164892662e+28,0.033704671517811265,
6.5,6.965452680163574e+28,0.03501987270067156,
6.5,7.233137292567877e+28,0.036365697800743474,
6.5,7.5056921936750065e+28,0.03773600901797389,
6.5,7.783501865345854e+28,0.03913273939339293,
6.4,8.063698634505518e+28,0.04054147126448224,
6.4,8.35636895960215e+28,0.04201291583510382,
6.4,8.655477426167993e+28,0.0435167291411161,
6.4,8.959603036189182e+28,0.0450457668988898,
6.4,9.268843726813717e+28,0.046600521502331405,
6.4,9.583600066446793e+28,0.048183006870019064,
6.3,9.90006778808174e+28,0.049774096470999195,
6.3,1.0230687706748342e+29,0.05143633839491373,
6.3,1.0567612211802816e+29,0.05313027758573562,
6.3,1.0909484408426342e+29,0.05484909204839789,
6.3,1.125659739478729e+29,0.056594255378518296,
6.3,1.160960184515746e+29,0.05836903893995706,
6.3,1.1965696629877045e+29,0.06015935962733556,
6.2,1.2328472743375072e+29,0.06198327171128744,
6.2,1.2703506520990878e+29,0.06386881106581638,
6.2,1.3084254008499603e+29,0.06578307696580997,
6.2,1.3469863052386282e+29,0.06772178507987069,
6.2,1.386073407759915e+29,0.06968694860532502,
6.2,1.4256843306253146e+29,0.07167844799523955,
6.2,1.4655494171797918e+29,0.07368272585117103,
6.1,1.5061446786375768e+29,0.07572371436086359,
6.1,1.5479984490226858e+29,0.07782797632089923,
6.1,1.5904411707137933e+29,0.07996184870355924,
6.1,1.6334226424896444e+29,0.08212280756609575,
6.1,1.6768382735590368e+29,0.0843055944474126,
6.1,1.7206869149838568e+29,0.08651015158289878,
6.1,1.764887894285272e+29,0.08873242304098904,
6.0,1.809104916274157e+29,0.09095550106959059,
6.0,1.8553065405134653e+29,0.09327835799464379,
6.0,1.9019855647738882e+29,0.09562521693181941,
6.0,1.9491243012963654e+29,0.09799518860212998,
6.0,1.99675662906559e+29,0.10038997632305631,
6.0,2.0448483771885253e+29,0.10280786210098165,
6.0,2.0932819478824768e+29,0.10524293352853074,
6.0,2.1417643644559637e+29,0.10768046075696147,
5.9,2.1906355558601824e+29,0.11013753423128116,
5.9,2.2413769549225392e+29,0.11268863523994666,
