Radius,Mass,SolarMass,Comments
9.1,2.0031888496554405e+28,0.010071336599574864,
9.0,2.052052563783418e+28,0.010317006353863336,m_chi = 2 GeV
8.9,2.101190411184544e+28,0.010564054354874529,
8.8,2.1506947927413854e+28,0.010812945162098467,m_mu = 8 MeV
8.8,2.2020304251396083e+28,0.011071042861435938,
8.7,2.2524152159114487e+28,0.011324360059886619,alpha = 1e-05
8.6,2.303189632365294e+28,0.011579636160710376,
8.6,2.3556476879981265e+28,0.01184337701356524,
8.5,2.4071148644203276e+28,0.012102136070489327,
8.5,2.460398127339705e+28,0.012370025778480164,
8.4,2.5127070318730143e+28,0.01263301675149831,
8.3,2.5655156960609076e+28,0.012898520342186564,
8.3,2.6197628176740207e+28,0.013171255996350027,
8.2,2.6734148192139197e+28,0.013440999593835695,
8.2,2.728495126230525e+28,0.013717924214331448,
8.1,2.7827313440280994e+28,0.013990605047903967,
8.1,2.8385314343094726e+28,0.014271148488232641,
8.0,2.8936740249305638e+28,0.014548386249022442,
8.0,2.950161158988474e+28,0.01483238390642772,
7.9,3.005960017802056e+28,0.015112921155364783,
7.9,3.063313522737898e+28,0.015401274624122161,
7.8,3.119806488510901e+28,0.015685301601361994,
7.8,3.177816334159713e+28,0.015976954922874372,
7.7,3.2351157993643634e+28,0.01626503669866447,
7.7,3.2937409172053657e+28,0.016559783394697665,
7.6,3.3519153130622684e+28,0.016852264017407078,
7.6,3.4110308286979475e+28,0.01714947626293588,
7.5,3.470092295475618e+28,0.017446416769610947,
7.5,3.529983606062962e+28,0.017747529442247167,
7.4,3.5896314053816313e+28,0.018047417824945355,
7.4,3.6503363970805846e+28,0.018352621403120082,
7.4,3.7112500184827474e+28,0.018658873898857453,
7.3,3.772071339540133e+28,0.01896466234057382,
7.3,3.8335300129353347e+28,0.019273655168101228,
7.2,3.8949967121939714e+28,0.019582688346877684,
7.2,3.9574880759704636e+28,0.01989687318235527,
7.2,4.0197112604863325e+28,0.020209709705813636,
7.1,4.082517765317593e+28,0.020525478960872763,
7.1,4.145880237314011e+28,0.020844043425409808,
7.0,4.208478988557701e+28,0.021158768167710913,
7.0,4.272857116106694e+28,0.021482438995006,
7.0,4.337146700956891e+28,0.021805664660416745,
6.9,4.400963573664371e+28,0.022126513693636857,
6.9,4.466228423550762e+28,0.022454642652341688,
6.9,4.531304436832685e+28,0.022781822206298062,
6.8,4.596177788851267e+28,0.023107982849930955,
6.8,4.662448493695292e+28,0.023441168897412226,
6.8,4.728425374771757e+28,0.02377287770121547,
6.7,4.794061892152732e+28,0.024102875274774917,
6.7,4.861375160804341e+28,0.024441302970358673,
6.7,4.928446271494882e+28,0.02477851317996421,
6.6,4.994761875164805e+28,0.02511192496312119,
6.6,5.063028766494834e+28,0.025455147141753814,
6.6,5.13108721149966e+28,0.025797321324784614,
6.6,5.198605485941621e+28,0.02613677971815797,
6.5,5.267290323441703e+28,0.026482103184724496,
6.5,5.336538483738276e+28,0.026830258842324158,
6.5,5.405402356381968e+28,0.02717648243530401,
6.4,5.473977978122411e+28,0.02752125680302871,
6.4,5.544244344935288e+28,0.027874531648744535,
6.4,5.614413991012198e+28,0.028227320216250365,
6.4,5.683992703827402e+28,0.028577137776910014,
6.3,5.754445819583177e+28,0.028931351531338242,
6.3,5.825823015799367e+28,0.02929021124082135,
6.3,5.896889805105173e+28,0.02964751033235381,
6.2,5.96667154884798e+28,0.02999834866188024,
6.2,6.039290726304525e+28,0.03036345262093778,
6.2,6.1116271255401925e+28,0.030727134869483117,
6.2,6.183680784873935e+28,0.03108939560017061,
6.1,6.254737239225145e+28,0.03144664273114703,
6.1,6.328340195728387e+28,0.03181669278898133,
6.1,6.401849008577162e+28,0.03218626952527482,
6.1,6.4748463377708775e+28,0.03255327469970275,
6.0,6.546693159838779e+28,0.03291449552457908,
6.0,6.621400703497349e+28,0.033290099062329555,
6.0,6.696066559199591e+28,0.03366549300753942,
6.0,6.770259690564191e+28,0.034038510259246806,
6.0,6.843911993693861e+28,0.03440880841475043,
5.9,6.918438548598317e+28,0.03478350200401366,
5.9,6.994253885811067e+28,0.03516467514233819,
5.9,7.069767871169065e+28,0.03554433318838142,
5.9,7.144759442794709e+28,0.03592136471993317,
5.8,7.219078187195427e+28,0.03629501351028369,
5.8,7.29605423950869e+28,0.036682022320305124,
5.8,7.372872692246556e+28,0.03706823877449249,
5.8,7.449356018053235e+28,0.03745277032706503,
5.8,7.5251292148014755e+28,0.037833731597795246,
5.7,7.601293530861373e+28,0.03821665928034878,
5.7,7.6794072655999025e+28,0.03860938796178935,
5.7,7.757232497383036e+28,0.039000666150744275,
5.7,7.834801029066125e+28,0.0393906537409056,
5.7,7.911513614136216e+28,0.03977633792929218,
5.6,7.988922159071952e+28,0.04016552116174938,
5.6,8.068265287033918e+28,0.040564430804594855,
5.6,8.147220401044235e+28,0.040961389648286745,
5.6,8.225784796051515e+28,0.041356384092767796,
5.6,8.303781907843128e+28,0.04174852643460597,
