Radius,Mass,SolarMass,Comments
18.6,2.1533434443579462e+28,0.010826261660924817,
18.5,2.341114690874762e+28,0.011770310160255213,m_chi = 2000 MeV
18.4,2.539077347928209e+28,0.012765597526034232,
18.4,2.7527730295252757e+28,0.013839985065486553,m_mu = 6 MeV
18.3,2.9718379035760603e+28,0.014941367036581499,
18.2,3.2016473010739668e+28,0.01609676873340355,alpha = 0.0005
18.1,3.442717081880401e+28,0.01730878371986124,
18.0,3.6950165967307033e+28,0.018577257902115146,
17.9,3.9589872999926034e+28,0.019904410759138274,
17.8,4.234757894442736e+28,0.021290889363714104,
17.8,4.527467353570389e+28,0.0227625306866284,
17.7,4.827543801847257e+28,0.024271210667909788,
17.6,5.13989752184237e+28,0.025841616499961636,
17.5,5.465251665774006e+28,0.027477383940543013,
17.5,5.808108103684134e+28,0.02920114682596347,
17.4,6.159387253384526e+28,0.030967256175890023,
17.3,6.523927574262129e+28,0.032800038080754795,
17.2,6.902011876256936e+28,0.03470091441054266,
17.2,7.298672927153434e+28,0.03669518817070605,
17.1,7.704313075531419e+28,0.0387346057090569,
17.0,8.124518104048022e+28,0.04084725039742595,
17.0,8.563073334501452e+28,0.04305215351684993,
16.9,9.01218406735167e+28,0.045310126029922924,
16.9,9.479964608607997e+28,0.04766196384418299,
16.8,9.95848783134612e+28,0.05006781212340934,
16.8,1.045607366366341e+29,0.05256950057146007,
16.7,1.0965006983892682e+29,0.05512824024078774,
16.6,1.1488694136568232e+29,0.05776115704659744,
16.6,1.2032844994128266e+29,0.060496958240966646,
16.5,1.2587573464089059e+29,0.06328593999039245,
16.5,1.3163285413147051e+29,0.0661804193722828,
16.4,1.374993232113313e+29,0.06912987592324349,
16.4,1.4357355893924837e+29,0.07218379031636418,
16.3,1.4976470615056977e+29,0.07529648373583196,
16.3,1.5615945944968455e+29,0.07851154321251108,
16.2,1.6268070711312482e+29,0.08179019965466305,
16.2,1.6940027414068905e+29,0.08516856417329766,
16.2,1.762994029935093e+29,0.08863720613047224,
16.1,1.8331387925865685e+29,0.09216384075347252,
16.1,1.9054179307576535e+29,0.09579778435181767,
16.0,1.9789896126214757e+29,0.09949671255009933,
16.0,2.0545520222697634e+29,0.10329572761537271,
15.9,2.131575249436736e+29,0.10716818750310385,
15.9,2.2105923358348286e+29,0.1111408916960698,
15.9,2.2913381188404522e+29,0.11520050874009312,
15.8,2.3734697758778544e+29,0.11932980270879105,
15.8,2.457583860875632e+29,0.1235587662582017,
15.7,2.5431544916600474e+29,0.12786095986224472,
15.7,2.6308182997541348e+29,0.13226839113897107,
15.7,2.720031894616114e+29,0.13675374030246928,
15.6,2.8108687631795773e+29,0.14132070202008934,
15.6,2.9036705072929533e+29,0.14598645084429127,
15.6,2.9980636609094698e+29,0.15073221020158217,
15.5,3.0940731378655176e+29,0.15555923267297725,
15.5,3.192027069676013e+29,0.1604840155694325,
15.5,3.291574205775461e+29,0.16548889923456314,
15.4,3.392739105555277e+29,0.17057511842912404,
15.4,3.495804136994e+29,0.17575686963267972,
